No-car,-23.34
Musical,-8.53
Artsy,-115.17
Artsy,-27.13
Artsy,-23.51
Fiscally-irresponsible,-32.55
Musical,-25.52
Fiscally-irresponsible,-0.67
Musical,-55.59
Artsy,-27.7
Artsy,-28.56
No-car,-37.04
Musical,-2.24
Eating-in,-35.88
Fiscally-irresponsible,-6.43
Artsy,-29.74
Musical,-39.98
Eating-in,-78.98
No-car,-111.16
No-car,-36.08
No-car,-4.96
Musical,-102.87
Musical,-32.74
Artsy,-34.81
Eating-Out,-75.62
No-car,-6.99
Eating-Out,-25.72
Artsy,-3.09
Eating-Out,-22.95
Musical,-118.68
Eating-Out,-2.65
Fiscally-irresponsible,-38.6
No-car,-4.44
Fiscally-irresponsible,-25.21
Eating-in,-21.3
No-car,-12.2
No-car,-26.7
Artsy,-29.97
Artsy,-35.89
No-car,-31.82
Eating-in,-88.19
Artsy,-26.16
Eating-in,-12.54
Artsy,-84.22
Artsy,-36.92
Artsy,-22.94
No-car,-9.93
Artsy,-2.78
Coffee,-2.18
Musical,-38.79
Artsy,-39.41
Artsy,-20.29
Musical,-8.45
Artsy,-33.04
Artsy,-0.12
Musical,-20.71
Artsy,-3.69
Eating-in,-2.84
Eating-in,-34.79
No-car,-15.14
Eating-in,-38.17
Musical,-33.25
Eating-in,-21.73
Coffee,-23.21
Artsy,-27.0
No-car,-32.78
Eating-Out,-111.56
No-car,-7.73
Eating-Out,-64.22
Artsy,-17.16
Artsy,-26.38
Artsy,-23.2
Eating-in,-19.36
Artsy,-22.62
Artsy,-21.16
Artsy,-70.41
Coffee,-37.42
Fiscally-irresponsible,-27.88
Fiscally-irresponsible,-47.04
No-car,-5.12
No-car,-10.62
Artsy,-24.42
Musical,-9.29
Artsy,-37.55
Eating-in,-46.61
Artsy,-7.29
Fiscally-irresponsible,-4.36
Income,3690.0
Home/Apartment-Owner,-1146.0
Utility,-32.0
No-car,-30.42
Artsy,-33.79
No-car,-14.0
Artsy,-95.06
Eating-Out,-0.3
Eating-Out,-35.77
Artsy,-4.2
Eating-in,-95.86
Eating-Out,-27.04
No-car,-16.03
Artsy,-28.28
Artsy,-28.11
No-car,-26.83
No-car,-31.34
Eating-Out,-0.42
Artsy,-19.4
Musical,-5.81
No-car,-29.12
No-car,-26.06
Eating-Out,-34.77
No-car,-1.12
Artsy,-33.14
Eating-Out,-22.32
Musical,-0.64
No-car,-34.96
Musical,-19.69
Musical,-34.08
No-car,-5.51
Artsy,-39.24
Artsy,-6.45
Eating-in,-91.07
Musical,-1.65
Artsy,-31.25
Artsy,-32.28
Artsy,-23.7
Artsy,-10.04
Artsy,-12.39
Eating-in,-7.64
Musical,-24.51
Musical,-8.42
Artsy,-28.66
No-car,-12.46
No-car,-85.15
Artsy,-39.61
Fiscally-irresponsible,-14.47
Fiscally-irresponsible,-2.93
Artsy,-27.56
Artsy,-0.04
Fiscally-irresponsible,-35.36
Musical,-26.56
No-car,-10.54
Eating-in,-36.44
Artsy,-81.67
No-car,-39.94
No-car,-24.09
No-car,-3.53
Eating-in,-9.31
Artsy,-33.58
Artsy,-29.2
Artsy,-37.15
No-car,-28.57
Artsy,-23.45
Musical,-103.27
Artsy,-78.98
Artsy,-8.77
Musical,-4.36
Artsy,-19.51
Artsy,-7.81
Artsy,-8.35
Artsy,-24.32
No-car,-11.57
Artsy,-5.05
Artsy,-62.42
Artsy,-11.72
No-car,-34.64
Eating-Out,-0.08
Artsy,-15.53
Artsy,-10.87
Coffee,-104.48
No-car,-11.76
Musical,-29.59
No-car,-62.4
No-car,-17.0
No-car,-75.36
Fiscally-irresponsible,-17.9
No-car,-80.09
Artsy,-9.2
No-car,-25.31
Eating-Out,-14.85
Eating-Out,-35.81
No-car,-85.33
Artsy,-12.03
Musical,-35.73
Artsy,-20.28
Eating-in,-34.33
Eating-in,-30.02
Income,3690.0
Home/Apartment-Owner,-1399.0
Utility,-32.0
No-car,-100.3
Artsy,-21.16
Eating-Out,-16.27
No-car,-2.03
Fiscally-irresponsible,-39.43
No-car,-11.24
Artsy,-8.73
Eating-in,-2.08
Fiscally-irresponsible,-14.27
Musical,-4.47
Artsy,-21.91
Eating-in,-16.58
Musical,-19.3
Artsy,-22.3
Artsy,-36.78
Eating-in,-19.63
No-car,-39.11
Fiscally-irresponsible,-38.68
Eating-Out,-21.76
Artsy,-13.79
Artsy,-10.82
Artsy,-14.88
Artsy,-14.54
Artsy,-33.19
Fiscally-irresponsible,-38.77
Coffee,-35.13
Artsy,-26.6
Artsy,-13.84
Musical,-11.36
Eating-Out,-37.93
No-car,-39.82
No-car,-32.22
Musical,-6.25
Eating-in,-33.66
Artsy,-39.97
Artsy,-0.09
Artsy,-23.72
Artsy,-38.83
Artsy,-29.62
Artsy,-32.45
Eating-in,-110.52
Artsy,-30.04
No-car,-9.37
Artsy,-23.79
Musical,-1.84
Eating-in,-15.56
No-car,-97.64
Artsy,-22.11
Musical,-30.14
Eating-in,-1.97
Eating-in,-38.59
No-car,-45.38
Fiscally-irresponsible,-35.7
Artsy,-20.27
Artsy,-37.14
Artsy,-25.73
Eating-Out,-30.24
Coffee,-16.55
Eating-Out,-23.19
No-car,-16.96
Eating-in,-15.6
No-car,-5.24
Eating-in,-34.82
Artsy,-9.26
Artsy,-10.12
Artsy,-15.74
No-car,-7.22
Artsy,-58.18
Artsy,-12.86
No-car,-1.11
Artsy,-46.22
Income,3690.0
Home/Apartment-Owner,-1082.0
Utility,-32.0
Eating-in,-33.05
No-car,-28.52
Artsy,-23.78
Eating-Out,-7.72
Eating-in,-75.88
No-car,-16.96
Eating-Out,-30.21
Artsy,-60.1
Eating-in,-17.22
Artsy,-13.67
Eating-Out,-28.81
Artsy,-22.89
No-car,-14.56
Artsy,-34.99
Eating-Out,-35.8
Artsy,-12.54
Musical,-23.57
Musical,-22.95
Artsy,-95.98
Musical,-16.82
Coffee,-69.98
Artsy,-2.91
Eating-in,-18.39
No-car,-38.69
Musical,-67.61
Artsy,-62.71
Artsy,-7.61
Artsy,-34.24
Artsy,-14.46
Artsy,-16.1
Artsy,-5.92
Coffee,-65.27
Artsy,-36.1
Artsy,-31.77
No-car,-14.01
No-car,-13.99
Eating-Out,-33.3
Artsy,-35.94
Artsy,-28.59
Artsy,-6.21
No-car,-25.22
Fiscally-irresponsible,-25.41
Artsy,-9.35
Artsy,-16.24
Artsy,-9.03
Musical,-27.72
Eating-in,-26.77
Artsy,-30.09
Artsy,-12.17
Eating-Out,-33.84
No-car,-10.54
Artsy,-31.73
Eating-in,-28.79
Artsy,-8.89
Coffee,-4.27
Musical,-4.83
Artsy,-80.97
Artsy,-39.4
No-car,-24.66
Artsy,-61.35
Musical,-32.37
Musical,-4.41
Eating-in,-22.15
Artsy,-36.54
Eating-Out,-36.58
Musical,-15.65
Eating-Out,-19.37
