Cord-cutter,-14.34
Eating-in,-28.67
Eating-in,-12.74
Cord-cutter,-17.87
No-car,-36.83
Eating-in,-41.04
Drinking,-31.84
Eating-in,-22.91
No-car,-5.24
Coffee,-36.65
Gamer,-15.18
Eating-Out,-21.45
Eating-Out,-108.6
No-car,-26.38
No-car,-10.28
Cord-cutter,-113.04
Cord-cutter,-3.26
No-car,-62.16
No-car,-27.93
Eating-in,-22.44
Cord-cutter,-18.01
No-car,-52.09
Pet-owner,-53.4
No-car,-29.72
No-car,-23.16
Cord-cutter,-2.92
No-car,-10.24
Eating-in,-98.87
Eating-in,-38.77
No-car,-13.26
Eating-Out,-38.04
No-car,-13.19
No-car,-13.45
Cord-cutter,-12.18
No-car,-107.73
Cord-cutter,-12.83
Gamer,-38.18
No-car,-16.57
Eating-in,-39.38
No-car,-91.51
Pet-owner,-3.94
Cord-cutter,-7.38
Coffee,-55.45
Cord-cutter,-88.61
No-car,-33.79
Drinking,-30.44
Eating-in,-5.23
Drinking,-10.0
Cord-cutter,-67.5
Cord-cutter,-112.04
Cord-cutter,-11.51
Movies,-21.42
No-car,-27.98
Movies,-30.28
Movies,-38.83
Movies,-35.35
Eating-Out,-35.5
Cord-cutter,-0.12
Artsy,-10.87
Artsy,-15.75
No-car,-37.44
Artsy,-86.4
Gamer,-78.18
Cord-cutter,-27.45
Drinking,-25.49
No-car,-1.71
Eating-Out,-89.86
Cord-cutter,-112.22
Cord-cutter,-3.37
Drinking,-26.26
No-car,-27.05
Movies,-3.42
Gamer,-35.73
Artsy,-37.99
Cord-cutter,-25.72
No-car,-36.81
Eating-in,-12.97
Artsy,-24.29
Gamer,-35.24
Eating-in,-8.26
Cord-cutter,-55.47
No-car,-7.36
Eating-in,-6.34
Pet-owner,-30.05
Drinking,-36.79
Artsy,-13.7
Pet-owner,-26.4
No-car,-11.01
Eating-in,-24.91
No-car,-25.81
No-car,-16.55
No-car,-58.77
No-car,-31.41
Eating-in,-34.79
Cord-cutter,-37.03
Eating-in,-40.59
Eating-in,-89.34
Cord-cutter,-0.11
Home/Apartment-Owner,-1224.0
Student,-197.0
Credit-Card,-154.0
Cord-cutter,-4.99
Utility,-32.0
Utility,-53.0
Gamer,-19.85
Eating-in,-20.65
Coffee,-71.63
Eating-in,-23.84
Eating-Out,-6.23
Eating-in,-7.8
Drinking,-36.75
Eating-in,-37.97
Gamer,-4.74
Drinking,-24.72
No-car,-24.55
No-car,-49.2
Eating-Out,-15.06
No-car,-12.54
Cord-cutter,-29.15
No-car,-32.48
Eating-in,-12.67
Gamer,-4.57
Cord-cutter,-10.38
No-car,-17.16
Cord-cutter,-37.43
Cord-cutter,-0.57
Gamer,-62.02
Eating-in,-39.66
Cord-cutter,-8.87
Gamer,-36.56
Artsy,-36.47
Cord-cutter,-11.93
No-car,-6.36
Eating-in,-34.42
Cord-cutter,-22.33
Cord-cutter,-67.86
No-car,-39.16
Movies,-20.43
No-car,-37.8
Eating-in,-25.12
Eating-Out,-60.77
Eating-Out,-31.04
No-car,-9.79
Cord-cutter,-24.53
Eating-in,-38.48
Eating-in,-38.11
No-car,-55.75
Eating-in,-25.46
Eating-in,-29.94
Drinking,-48.3
Cord-cutter,-37.24
Cord-cutter,-31.38
No-car,-35.08
Drinking,-36.62
Eating-in,-24.81
Eating-in,-2.66
Eating-Out,-34.84
Pet-owner,-5.78
Coffee,-3.71
No-car,-8.19
Eating-Out,-26.41
Eating-in,-63.47
Coffee,-16.89
Drinking,-22.1
No-car,-22.91
No-car,-77.36
Drinking,-4.96
Movies,-32.73
Eating-in,-27.51
No-car,-5.09
Eating-in,-10.61
Artsy,-30.44
Eating-in,-30.19
Eating-Out,-39.65
Movies,-59.51
Movies,-27.14
Eating-in,-16.23
No-car,-9.99
No-car,-31.83
No-car,-72.89
No-car,-21.34
No-car,-31.39
No-car,-3.61
No-car,-9.96
Eating-in,-16.76
No-car,-20.56
Eating-Out,-5.45
No-car,-35.77
Movies,-32.07
No-car,-55.88
No-car,-15.33
Movies,-22.59
Eating-in,-96.57
Cord-cutter,-29.67
No-car,-25.57
Eating-in,-15.01
No-car,-49.0
Drinking,-5.33
No-car,-15.52
Eating-Out,-1.43
Pet-owner,-12.14
Pet-owner,-23.92
Cord-cutter,-92.4
Eating-in,-1.39
Movies,-3.67
Home/Apartment-Owner,-1106.0
Student,-197.0
Credit-Card,-154.0
Cord-cutter,-4.99
Utility,-32.0
Utility,-53.0
No-car,-38.13
Pet-owner,-70.65
No-car,-59.99
Eating-in,-81.13
No-car,-20.04
Pet-owner,-16.35
Cord-cutter,-14.05
Cord-cutter,-36.28
No-car,-8.34
Cord-cutter,-21.33
Eating-in,-37.35
No-car,-29.1
No-car,-32.16
No-car,-0.13
No-car,-26.72
Eating-in,-12.01
Eating-in,-17.83
Eating-in,-15.05
Eating-in,-5.67
Cord-cutter,-8.2
No-car,-9.65
Cord-cutter,-8.72
Eating-in,-10.61
Eating-in,-20.26
No-car,-29.17
Cord-cutter,-114.55
No-car,-0.29
No-car,-27.28
Eating-in,-32.83
No-car,-31.46
Cord-cutter,-32.74
No-car,-9.87
Pet-owner,-5.44
Cord-cutter,-22.21
Artsy,-32.37
Cord-cutter,-29.28
Artsy,-11.19
Gamer,-36.12
Artsy,-0.33
Cord-cutter,-8.29
Cord-cutter,-32.5
Eating-in,-50.95
No-car,-32.12
No-car,-31.84
Eating-Out,-0.8
No-car,-21.56
No-car,-37.83
No-car,-71.1
No-car,-31.09
Cord-cutter,-30.23
No-car,-34.25
Eating-in,-5.37
Cord-cutter,-4.52
Eating-in,-35.38
No-car,-99.59
Gamer,-5.64
Eating-Out,-23.27
Eating-in,-5.7
Eating-Out,-52.27
No-car,-4.36
No-car,-39.39
Eating-in,-11.49
Cord-cutter,-6.01
Gamer,-21.55
Drinking,-18.99
Drinking,-30.86
No-car,-22.34
Gamer,-6.19
Movies,-116.23
Gamer,-26.19
Coffee,-69.97
Artsy,-0.14
Artsy,-28.77
Cord-cutter,-5.52
Drinking,-9.93
Cord-cutter,-85.14
No-car,-0.94
Drinking,-14.8
Cord-cutter,-31.31
Eating-in,-17.2
Drinking,-18.66
Cord-cutter,-69.59
Cord-cutter,-29.35
No-car,-33.7
Eating-in,-13.23
Eating-in,-0.43
No-car,-2.82
Pet-owner,-29.15
Cord-cutter,-98.78
Eating-Out,-39.37
No-car,-20.07
Coffee,-37.01
No-car,-117.03
No-car,-39.8
Cord-cutter,-38.04
Artsy,-66.0
Eating-in,-83.21
Movies,-31.53
Eating-Out,-36.41
No-car,-20.17
Home/Apartment-Owner,-1043.0
Student,-197.0
Credit-Card,-154.0
Cord-cutter,-4.99
Utility,-32.0
Utility,-53.0
No-car,-6.16
Cord-cutter,-23.32
Drinking,-31.83
Eating-in,-92.05
Gamer,-1.59
No-car,-95.26
No-car,-21.04
Eating-Out,-34.58
Cord-cutter,-9.35
No-car,-35.06
Eating-Out,-116.99
Eating-in,-21.71
Gamer,-37.99
No-car,-8.04
No-car,-6.3
Artsy,-22.67
No-car,-18.75
Cord-cutter,-14.81
Eating-in,-65.55
Drinking,-26.24
Eating-in,-91.43
No-car,-29.76
Pet-owner,-0.25
Drinking,-87.38
No-car,-85.32
Pet-owner,-8.24
Drinking,-35.27
No-car,-17.5
Pet-owner,-14.31
No-car,-3.61
Cord-cutter,-1.47
No-car,-24.33
No-car,-39.29
Eating-in,-1.76
Drinking,-36.97
Cord-cutter,-24.26
Eating-in,-27.67
Cord-cutter,-16.4
No-car,-39.76
Drinking,-90.88
No-car,-33.37
Eating-in,-33.44
Cord-cutter,-19.41
Movies,-0.37
No-car,-20.57
Eating-in,-1.33
Cord-cutter,-32.97
Cord-cutter,-33.26
No-car,-10.61
No-car,-32.58
Gamer,-109.69
Eating-in,-21.56
Gamer,-20.18
No-car,-15.3
No-car,-34.81
Eating-Out,-19.89
Drinking,-15.23
Eating-Out,-39.95
Eating-in,-61.53
Eating-in,-70.65
Eating-in,-20.44
No-car,-9.0
Eating-in,-29.39
Cord-cutter,-28.95
Eating-Out,-34.68
Eating-Out,-26.69
No-car,-23.35
Cord-cutter,-64.21
Gamer,-8.56
Eating-in,-37.51
Gamer,-18.56
Gamer,-7.61
Artsy,-110.63
Eating-in,-58.28
Eating-in,-38.05
Pet-owner,-1.7
Movies,-10.21
Gamer,-35.41
Eating-in,-4.73
Cord-cutter,-2.49
Artsy,-40.94
Cord-cutter,-11.62
Eating-Out,-36.86
Cord-cutter,-29.3
No-car,-5.67
No-car,-19.14
Eating-in,-20.67
No-car,-17.56
Pet-owner,-113.2
Drinking,-8.02
Gamer,-118.16
Eating-in,-36.98
Cord-cutter,-7.11
Cord-cutter,-11.93
Eating-in,-47.74
No-car,-16.17
Artsy,-8.59
Eating-Out,-22.48
Cord-cutter,-15.85
No-car,-57.69
No-car,-63.19
Coffee,-30.24
Movies,-79.7
No-car,-33.23
No-car,-38.3
Artsy,-14.65
Eating-Out,-8.47
Movies,-8.22
Cord-cutter,-1.05
Cord-cutter,-19.1
Eating-in,-16.3
Gamer,-13.75
Eating-in,-101.74
No-car,-55.32
Eating-in,-38.14
Eating-in,-21.18
Eating-in,-13.84
No-car,-26.35
Eating-Out,-104.46
No-car,-23.64
Cord-cutter,-37.07
Eating-Out,-30.38
Cord-cutter,-78.95
No-car,-7.86
Home/Apartment-Owner,-1210.0
Student,-197.0
Credit-Card,-154.0
