No-car,-13.62
Cord-cutter,-27.31
Artsy,-67.03
Artsy,-29.14
Movies,-5.36
No-car,-36.8
Gamer,-14.73
No-car,-54.19
Cord-cutter,-11.3
Eating-Out,-5.8
Pet-owner,-24.51
Eating-in,-0.47
Eating-in,-8.16
No-car,-26.76
Drinking,-0.65
Gamer,-12.42
Drinking,-28.38
Gamer,-33.64
Movies,-27.88
Coffee,-7.35
Eating-in,-19.09
No-car,-8.73
Cord-cutter,-31.72
Artsy,-16.43
Artsy,-21.86
Eating-in,-43.11
No-car,-29.04
Eating-in,-87.54
No-car,-23.0
Eating-Out,-25.01
No-car,-7.62
Artsy,-28.7
Artsy,-30.6
No-car,-28.33
Cord-cutter,-37.99
Gamer,-8.97
Eating-in,-15.88
Eating-Out,-31.6
Eating-Out,-27.06
No-car,-104.03
Eating-in,-18.6
No-car,-33.58
Eating-in,-24.16
Eating-in,-35.38
Eating-in,-11.25
Cord-cutter,-5.15
No-car,-13.57
No-car,-25.4
No-car,-19.52
No-car,-36.62
No-car,-8.72
No-car,-106.39
Cord-cutter,-28.03
Artsy,-43.39
Eating-in,-90.63
No-car,-29.5
Gamer,-27.47
No-car,-19.61
No-car,-16.43
Cord-cutter,-27.8
Eating-Out,-15.62
Cord-cutter,-16.42
Eating-in,-70.17
No-car,-21.83
Pet-owner,-14.61
No-car,-4.68
Coffee,-67.85
Cord-cutter,-45.67
Drinking,-32.16
Cord-cutter,-17.19
No-car,-23.15
Cord-cutter,-8.08
Pet-owner,-17.01
Cord-cutter,-39.6
Eating-in,-9.77
Pet-owner,-18.77
Eating-Out,-32.68
No-car,-5.87
No-car,-38.25
Artsy,-27.21
No-car,-0.53
Artsy,-87.51
Gamer,-37.89
No-car,-26.66
Gamer,-8.79
Drinking,-27.43
No-car,-32.0
Artsy,-25.68
Cord-cutter,-26.97
No-car,-9.02
Gamer,-33.37
No-car,-86.36
Eating-in,-25.0
Artsy,-17.93
Cord-cutter,-88.58
Coffee,-9.51
Eating-in,-0.3
Eating-Out,-13.19
Eating-Out,-20.13
Gamer,-16.55
Artsy,-50.75
Cord-cutter,-5.82
Pet-owner,-37.72
No-car,-62.0
Drinking,-37.99
Cord-cutter,-18.43
Income,1850.0
Home/Apartment-Owner,-1362.0
Cord-cutter,-4.99
Student,-197.0
Utility,-25.0
Cord-cutter,-2.37
Artsy,-68.15
Artsy,-60.77
Eating-Out,-113.42
Eating-Out,-11.59
Eating-Out,-25.65
No-car,-12.22
Artsy,-108.48
Eating-Out,-66.67
Cord-cutter,-91.42
