Artsy,-6.37
Coffee,-34.68
Eating-Out,-95.39
Artsy,-14.98
Artsy,-17.62
Eating-Out,-18.89
Coffee,-27.15
Artsy,-13.59
Eating-Out,-33.97
Artsy,-45.26
No-car,-15.14
Coffee,-24.06
Coffee,-16.35
Artsy,-32.63
Artsy,-2.35
No-car,-28.55
Artsy,-11.15
Artsy,-30.38
Artsy,-18.96
No-car,-4.84
Musical,-3.47
Musical,-11.73
Musical,-31.62
Artsy,-23.91
No-car,-16.25
No-car,-2.59
Artsy,-0.1
No-car,-28.08
Artsy,-49.38
Eating-in,-35.77
Musical,-21.31
Artsy,-0.38
Eating-Out,-13.96
Artsy,-97.43
Artsy,-32.99
Artsy,-37.72
No-car,-11.5
Eating-in,-10.59
Artsy,-101.45
Artsy,-11.1
Coffee,-6.29
No-car,-5.65
No-car,-22.49
Eating-in,-37.25
Artsy,-19.35
Artsy,-23.25
No-car,-39.09
Musical,-33.52
Artsy,-25.03
Artsy,-24.75
Artsy,-39.96
Artsy,-24.56
Musical,-57.41
No-car,-13.8
No-car,-39.12
Artsy,-109.9
Musical,-30.45
Artsy,-35.63
Musical,-36.37
Artsy,-23.31
Eating-in,-22.24
No-car,-79.17
No-car,-27.47
Artsy,-35.91
No-car,-8.51
Musical,-4.88
Artsy,-3.19
No-car,-10.12
Eating-in,-21.8
Artsy,-11.79
No-car,-12.38
Artsy,-11.88
Artsy,-12.51
Artsy,-28.74
Musical,-0.77
Artsy,-19.75
Artsy,-5.25
No-car,-8.1
Artsy,-8.51
Artsy,-6.31
Artsy,-17.27
No-car,-14.41
Artsy,-12.53
No-car,-37.31
Eating-Out,-39.2
Musical,-37.09
No-car,-16.61
Artsy,-54.24
Musical,-67.96
Artsy,-1.98
No-car,-112.48
Eating-Out,-13.96
No-car,-117.04
Artsy,-28.07
Eating-Out,-2.23
Income,2771.0
Home/Apartment-Owner,-841.0
Utility,-53.0
Student,-197.0
Utility,-25.0
Credit-Card,-154.0
Utility,-32.0
Eating-Out,-39.48
Parent,-27.34
Parent,-29.34
Parent,-33.52
Parent,-31.64
Coffee,-23.12
Artsy,-25.59
Eating-in,-38.22
Musical,-111.8
Musical,-87.53
No-car,-31.53
Eating-in,-62.91
Artsy,-23.06
No-car,-116.03
Artsy,-11.68
Eating-Out,-18.74
Musical,-17.96
Artsy,-39.35
Artsy,-14.5
No-car,-36.55
Artsy,-6.85
Eating-Out,-15.31
Married,-3.09
Married,-1.57
Travel,-7.97
Travel,-25.42
Artsy,-68.44
Artsy,-39.78
No-car,-1.07
Artsy,-32.86
