Drinking,-5.2
Drinking,-14.37
No-car,-5.2
No-car,-21.0
Musical,-26.71
Eating-in,-22.06
Drinking,-17.23
Eating-Out,-13.24
Drinking,-4.54
Drinking,-19.72
Drinking,-17.77
Drinking,-38.63
Drinking,-11.95
Drinking,-70.45
Drinking,-2.05
Musical,-32.87
Drinking,-20.76
Drinking,-21.67
Drinking,-13.65
Movies,-14.91
Misc-Entertainment,-23.77
Drinking,-15.03
Misc-Entertainment,-16.92
Drinking,-5.6
Drinking,-34.76
Movies,-11.15
No-car,-26.81
No-car,-13.85
Drinking,-7.13
No-car,-35.5
No-car,-25.28
Drinking,-51.86
No-car,-2.49
Movies,-6.79
No-car,-108.55
Movies,-28.31
Drinking,-24.05
Drinking,-10.88
Drinking,-79.93
Drinking,-28.19
Eating-in,-44.68
Misc-Entertainment,-29.24
No-car,-30.64
Drinking,-16.78
No-car,-11.84
Drinking,-28.15
Misc-Entertainment,-27.35
No-car,-29.31
Misc-Entertainment,-6.89
Drinking,-36.21
Drinking,-54.12
Drinking,-30.29
Drinking,-9.62
No-car,-34.47
Drinking,-60.93
Drinking,-18.98
Drinking,-4.1
No-car,-17.0
Coffee,-11.2
No-car,-95.01
No-car,-16.69
Movies,-71.41
Drinking,-24.34
No-car,-39.46
No-car,-6.35
Drinking,-14.56
Drinking,-117.25
Drinking,-19.49
Movies,-22.7
Drinking,-21.29
Misc-Entertainment,-70.61
Drinking,-6.29
Drinking,-36.74
Drinking,-27.44
No-car,-26.88
Drinking,-9.1
Drinking,-4.51
Misc-Entertainment,-18.59
No-car,-55.81
Drinking,-33.48
Eating-Out,-0.25
Drinking,-4.92
Drinking,-106.3
Drinking,-3.21
No-car,-37.47
Drinking,-52.08
Drinking,-41.49
Movies,-9.93
No-car,-25.58
Eating-in,-30.01
Eating-Out,-21.16
Misc-Entertainment,-27.7
No-car,-10.21
Drinking,-27.77
Drinking,-19.55
Coffee,-33.27
Drinking,-36.47
Eating-in,-29.98
Misc-Entertainment,-35.04
No-car,-2.87
No-car,-28.28
Drinking,-0.47
Eating-in,-16.92
No-car,-32.59
Musical,-6.66
No-car,-31.26
Movies,-22.83
Eating-in,-18.77
No-car,-57.12
Drinking,-59.88
Eating-in,-117.78
No-car,-102.69
Drinking,-27.16
Eating-Out,-19.67
Drinking,-21.39
Income,3637.0
Home/Apartment-Owner,-1271.0
Utility,-32.0
Utility,-25.0
Student,-135.0
Student,-197.0
Credit-Card,-154.0
No-car,-22.08
Drinking,-72.22
Misc-Entertainment,-19.01
Drinking,-79.82
Drinking,-12.83
No-car,-83.43
Drinking,-30.31
Drinking,-22.09
Drinking,-11.97
Misc-Entertainment,-28.66
Drinking,-34.51
Drinking,-24.22
Drinking,-35.28
Musical,-99.95
Musical,-6.92
Musical,-16.59
Misc-Entertainment,-58.64
Drinking,-6.85
Drinking,-66.6
Movies,-2.72
Movies,-35.77
Drinking,-12.12
Misc-Entertainment,-30.68
Eating-in,-20.25
Musical,-7.71
Drinking,-29.38
Drinking,-30.2
Drinking,-4.72
Eating-in,-13.26
Drinking,-23.72
No-car,-13.18
Drinking,-6.13
Drinking,-1.39
Drinking,-2.74
Eating-Out,-7.07
Drinking,-45.4
Drinking,-17.22
Eating-in,-14.49
No-car,-53.97
Drinking,-9.61
Misc-Entertainment,-29.55
Drinking,-100.41
Drinking,-24.73
Drinking,-10.34
Misc-Entertainment,-99.78
No-car,-13.49
Drinking,-21.57
Drinking,-2.68
Eating-in,-30.1
Misc-Entertainment,-96.18
Misc-Entertainment,-36.07
Drinking,-35.47
No-car,-32.92
Eating-Out,-37.02
Drinking,-104.52
Eating-Out,-25.69
Eating-Out,-29.51
Coffee,-16.13
No-car,-7.07
Musical,-14.97
Drinking,-6.93
No-car,-97.18
No-car,-36.43
No-car,-101.22
Misc-Entertainment,-24.47
No-car,-33.13
Drinking,-1.31
Drinking,-51.92
Misc-Entertainment,-110.33
Drinking,-19.74
Eating-Out,-52.01
Drinking,-17.39
Drinking,-14.35
Eating-in,-82.03
Drinking,-26.39
No-car,-91.81
Drinking,-8.53
Misc-Entertainment,-35.92
Drinking,-26.63
Eating-Out,-28.13
