No-car,-32.24
Sports,-8.31
No-car,-86.73
No-car,-28.46
Athletic,-28.33
Healthy,-25.69
Healthy,-37.02
Athletic,-31.05
No-car,-5.61
No-car,-25.44
Athletic,-23.12
No-car,-26.14
Healthy,-117.73
Healthy,-38.11
Eating-Out,-89.69
No-car,-15.71
Athletic,-9.4
Sports,-106.45
Athletic,-18.05
Coffee,-78.97
Healthy,-14.96
Athletic,-105.55
No-car,-35.19
Eating-Out,-13.49
Healthy,-60.34
Healthy,-22.7
Healthy,-77.3
Athletic,-0.28
Eating-in,-34.15
Athletic,-64.21
Healthy,-9.51
Sports,-59.44
Healthy,-15.31
Athletic,-14.33
Eating-in,-17.31
Sports,-28.84
No-car,-92.93
Eating-Out,-14.3
Eating-in,-13.74
Athletic,-2.0
Sports,-14.56
Healthy,-80.83
No-car,-72.76
Athletic,-27.05
No-car,-36.03
Athletic,-15.77
Eating-Out,-2.06
Athletic,-37.86
Healthy,-8.51
Eating-Out,-24.42
Healthy,-13.74
No-car,-16.77
Athletic,-38.74
No-car,-35.83
No-car,-32.38
No-car,-6.37
Eating-Out,-17.6
Coffee,-17.19
Sports,-36.69
No-car,-5.35
Healthy,-5.63
Eating-Out,-11.13
Athletic,-27.8
Sports,-59.5
Eating-in,-118.56
No-car,-26.15
Eating-in,-90.35
Eating-in,-4.12
Healthy,-2.14
Athletic,-119.89
Eating-in,-71.72
No-car,-33.73
No-car,-12.81
Athletic,-4.98
Sports,-25.37
No-car,-15.17
Athletic,-23.74
Athletic,-7.83
Sports,-27.98
Athletic,-24.82
Athletic,-30.26
Athletic,-31.4
Eating-Out,-35.42
Athletic,-114.4
No-car,-0.77
Sports,-71.78
Eating-Out,-64.79
Eating-Out,-14.05
Athletic,-107.76
Athletic,-17.08
Eating-in,-35.44
No-car,-4.81
Athletic,-34.74
No-car,0.0
No-car,-18.79
Athletic,-1.89
Athletic,-24.9
Healthy,-36.0
Eating-in,-9.3
Eating-in,-20.87
Athletic,-23.44
Eating-in,-1.1
Sports,-52.25
Athletic,-18.26
Eating-Out,-26.8
No-car,-15.2
No-car,-28.25
Athletic,-2.31
Athletic,-91.06
No-car,-13.38
Income,4771.0
Home/Apartment-Owner,-896.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
Athletic,-16.28
Eating-in,-17.64
No-car,-23.99
No-car,-27.15
Sports,-29.54
Athletic,-36.43
Sports,-37.85
Athletic,-74.1
Eating-Out,-36.29
Healthy,-1.05
Sports,-10.8
Healthy,-23.53
Healthy,-24.18
Eating-in,-7.02
Athletic,-12.87
Coffee,-25.65
Eating-Out,-32.69
Healthy,-10.35
Sports,-6.37
Athletic,-27.02
No-car,-30.77
Athletic,-39.51
Sports,-60.15
Athletic,-33.57
No-car,-25.09
Athletic,-34.51
No-car,-28.82
No-car,-29.96
Healthy,-52.95
Athletic,-1.93
Eating-in,-32.21
Athletic,-18.65
No-car,-21.63
Athletic,-35.53
Eating-Out,-24.04
Healthy,-6.57
Athletic,-25.66
No-car,-27.38
Eating-Out,-9.0
Eating-in,-88.36
Healthy,-101.82
No-car,-23.72
Sports,-26.14
No-car,-8.09
Healthy,-39.42
Sports,-38.16
Athletic,-80.12
No-car,-21.91
Healthy,-10.64
No-car,-16.31
No-car,-34.09
Athletic,-38.21
Athletic,-15.88
Athletic,-5.97
Athletic,-17.89
No-car,-90.54
Eating-Out,-4.54
No-car,-75.12
Eating-in,-29.59
No-car,-15.15
No-car,-111.04
Athletic,-36.0
Eating-Out,-81.1
Healthy,-18.45
Athletic,-0.88
Sports,-23.98
No-car,-3.0
Athletic,-22.77
Athletic,-18.86
No-car,-6.7
Eating-Out,-4.03
No-car,-22.8
No-car,-14.56
Healthy,-34.18
Eating-Out,-101.59
Athletic,-19.31
Healthy,-48.09
No-car,-19.87
Healthy,-31.46
No-car,-11.93
No-car,-25.0
Eating-Out,-20.97
Athletic,-2.27
Healthy,-19.91
No-car,-18.9
No-car,-31.16
No-car,-8.73
Athletic,-28.64
Healthy,-20.54
Sports,-22.1
Healthy,-25.45
Athletic,-39.16
No-car,-13.33
Sports,-12.2
Eating-Out,-19.73
Eating-Out,-16.97
Eating-in,-61.6
Eating-in,-84.03
Healthy,-19.94
Healthy,-102.84
No-car,-8.41
Athletic,-7.18
Eating-in,-9.61
Athletic,-29.35
Eating-in,-25.47
Income,4771.0
Home/Apartment-Owner,-980.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
Sports,-19.94
Sports,-34.38
Eating-in,-72.39
No-car,-23.95
No-car,-32.96
Healthy,-12.5
No-car,-37.85
Eating-Out,-107.42
Athletic,-19.73
Sports,-17.98
Eating-in,-115.78
No-car,-5.65
Eating-Out,-15.91
Healthy,-36.13
Sports,-19.15
Healthy,-49.68
Athletic,-3.19
Athletic,-2.66
Athletic,-7.2
Athletic,-80.85
Healthy,-1.31
Eating-Out,-30.52
Athletic,-16.93
Athletic,-2.06
No-car,-15.25
Athletic,-3.51
Sports,-8.33
No-car,-57.09
Eating-in,-0.53
No-car,-7.23
Healthy,-24.06
Eating-Out,-9.48
Healthy,-3.67
Healthy,-3.21
Eating-Out,-31.86
No-car,-19.6
No-car,-36.38
Athletic,-6.64
Athletic,-25.75
Healthy,-8.53
Healthy,-16.21
Eating-in,-11.56
Sports,-6.95
Eating-Out,-1.54
No-car,-18.04
Healthy,-104.12
No-car,-7.45
Eating-Out,-5.65
Athletic,-8.72
Eating-Out,-19.47
No-car,-41.68
No-car,-28.14
Healthy,-88.98
No-car,-36.58
Eating-Out,-2.15
No-car,-32.32
No-car,-39.5
No-car,-21.03
No-car,-14.16
Athletic,-27.15
Sports,-34.22
Athletic,-39.64
Athletic,-30.89
Eating-in,-19.98
No-car,-15.4
Eating-Out,-26.81
Eating-Out,-15.32
Healthy,-10.86
Sports,-34.32
Sports,-32.48
Eating-in,-25.38
No-car,-73.66
Sports,-38.41
Healthy,-75.85
Athletic,-25.69
Athletic,-17.62
No-car,-21.2
No-car,-20.71
Eating-Out,-27.19
Athletic,-31.59
Healthy,-23.03
Athletic,-27.41
Eating-in,-112.17
Eating-Out,-69.75
Athletic,-12.21
Sports,-23.6
Eating-Out,-75.23
Eating-Out,-15.89
No-car,-22.42
No-car,-16.56
Eating-in,-34.62
Athletic,-16.53
Athletic,-16.37
Healthy,-11.74
No-car,-20.26
Athletic,-25.07
Athletic,-5.62
Healthy,-3.86
Eating-in,-64.52
Eating-Out,-30.04
No-car,-0.66
Healthy,-81.63
No-car,-26.24
No-car,-38.78
Sports,-11.69
Eating-Out,-108.78
Healthy,-28.14
Athletic,-111.08
Eating-Out,-8.18
Sports,-30.37
Sports,-88.24
Athletic,-3.04
Income,4771.0
Home/Apartment-Owner,-1154.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
Eating-in,-24.47
Athletic,-25.29
Athletic,-5.0
Athletic,-33.7
Sports,-57.86
Healthy,-29.24
No-car,-5.73
No-car,0.0
Healthy,-17.23
Sports,-28.13
Athletic,-26.28
Athletic,-36.72
Athletic,-15.43
Eating-in,-22.89
Healthy,-7.18
Healthy,-7.86
Athletic,-2.94
No-car,-30.56
Athletic,-57.26
Eating-in,-20.47
No-car,-102.83
No-car,-0.75
Sports,-14.63
No-car,-87.65
Eating-in,-8.57
Sports,-37.59
Eating-Out,-22.23
Athletic,-10.42
Healthy,-113.92
No-car,-4.74
Athletic,-13.3
No-car,-32.67
No-car,-21.32
Eating-in,-52.76
Athletic,-34.21
Eating-Out,-66.69
No-car,-21.17
Healthy,-25.42
No-car,-103.48
Athletic,-34.04
Eating-Out,-15.0
No-car,-16.16
Athletic,-22.43
Athletic,-11.13
Eating-in,-20.17
Athletic,-90.33
Healthy,-39.35
Eating-in,-18.98
Eating-in,-39.25
Sports,-25.71
Athletic,-39.98
Sports,-61.57
Athletic,-0.01
Athletic,-24.12
Athletic,-61.67
No-car,-32.81
Coffee,-20.14
Healthy,-33.72
Athletic,-6.97
No-car,-29.77
Healthy,-16.48
Sports,-6.16
Athletic,-37.07
No-car,-18.42
Athletic,-4.8
Healthy,-6.08
Sports,-61.79
Sports,-9.98
No-car,-32.83
Athletic,-12.31
Athletic,-23.41
Athletic,-2.53
Athletic,-20.14
No-car,-16.03
Eating-in,-50.76
No-car,-2.14
No-car,-6.28
No-car,-25.05
Income,4771.0
Home/Apartment-Owner,-1254.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
No-car,-88.01
No-car,-19.53
No-car,-97.86
No-car,-97.86
Sports,-5.46
Eating-in,-39.92
Coffee,-35.77
Eating-in,-1.78
Eating-in,-5.5
Sports,-32.77
Eating-in,-18.05
Eating-Out,-82.23
Healthy,-24.94
Healthy,-22.08
Athletic,-8.31
Healthy,-0.25
Athletic,-36.0
Athletic,-45.03
Sports,-0.98
No-car,-23.65
Healthy,-116.86
Athletic,-32.11
Healthy,-35.12
Divorced,-84.31
Moving,-19.12
Travel,-1.6
Healthy,-36.41
No-car,-14.11
No-car,-25.49
Athletic,-3.67
Athletic,-30.64
Sports,-119.77
Eating-in,-38.65
No-car,-27.82
Sports,-19.83
Athletic,-33.8
Eating-in,-9.22
Eating-in,-27.18
No-car,-29.13
No-car,-11.2
No-car,-9.66
Eating-in,-27.52
No-car,-34.46
Healthy,-79.98
Athletic,-25.45
Athletic,-18.25
Eating-Out,-14.34
Sports,-24.87
Athletic,-31.23
Athletic,-34.09
Healthy,-2.64
Athletic,-7.22
Athletic,-89.91
Athletic,-25.49
Eating-Out,-107.25
Athletic,-5.8
Eating-in,-39.66
Athletic,-29.8
No-car,-18.12
Healthy,-75.21
Athletic,-18.75
No-car,-6.19
Sports,-30.15
Coffee,-7.53
Athletic,-33.09
Eating-in,-83.01
Athletic,-28.91
Athletic,-13.54
Healthy,-26.56
Athletic,-31.12
Eating-in,-3.18
No-car,-6.58
Healthy,-1.15
Sports,-34.98
No-car,-21.45
Eating-in,-111.68
Eating-in,-26.26
Athletic,-3.97
Coffee,-9.56
No-car,-55.51
Athletic,-3.77
Healthy,-110.79
Athletic,-23.89
Healthy,-35.25
Income,4771.0
Home/Apartment-Owner,-874.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
No-car,-0.25
Sports,-78.52
Eating-Out,-35.37
No-car,-35.73
Athletic,-45.89
Eating-Out,-37.35
Healthy,-52.95
Athletic,-111.13
Coffee,-4.84
Athletic,-23.63
No-car,-33.33
Coffee,-27.72
Sports,-29.14
Eating-Out,-16.62
Healthy,-85.71
Athletic,-26.67
Healthy,-26.35
Eating-in,-5.23
Eating-Out,-5.29
Sports,-7.75
Healthy,-29.62
Athletic,-5.66
Sports,-21.0
Athletic,-36.43
Healthy,-28.88
Sports,-89.98
Athletic,-36.7
Healthy,-30.88
No-car,-12.52
Coffee,-24.11
Healthy,-5.56
No-car,-33.85
Healthy,-10.61
Athletic,-82.24
Athletic,-16.83
Athletic,-23.75
Sports,-19.71
No-car,-112.69
Athletic,-33.3
No-car,-2.95
Healthy,-80.62
Athletic,-16.82
Healthy,-2.78
Sports,-53.85
Sports,-11.66
Eating-in,-30.78
Healthy,-16.74
No-car,-13.54
Eating-Out,-30.41
No-car,-28.18
Eating-Out,-65.87
No-car,-116.42
No-car,-20.27
Athletic,-30.26
No-car,-66.32
Eating-Out,-24.86
Eating-in,-13.1
No-car,-30.66
Athletic,-0.45
Athletic,-17.15
Athletic,-96.01
Eating-Out,-25.71
No-car,-31.85
Healthy,-29.09
Athletic,-32.75
No-car,-22.14
Healthy,-101.29
No-car,-87.66
Sports,-64.07
Athletic,-22.76
Healthy,-6.92
Athletic,-16.5
No-car,-17.8
Eating-Out,-31.88
Sports,-4.34
Healthy,-27.86
Sports,-36.76
Athletic,-35.28
Eating-Out,-105.51
No-car,-6.27
Athletic,-9.26
Athletic,-8.9
Income,4771.0
Home/Apartment-Owner,-1021.0
Utility,-32.0
Credit-Card,-154.0
Student,-135.0
Cord-cutter,-4.99
Student,-197.0
Utility,-53.0
Utility,-25.0
Athletic,-118.63
Eating-Out,-66.21
Healthy,-18.75
No-car,-3.31
Eating-in,-25.61
Eating-Out,-17.04
Athletic,-1.48
Eating-in,-2.55
Athletic,-9.39
No-car,-92.82
Healthy,-14.46
No-car,-63.13
No-car,-29.94
No-car,-113.74
No-car,-12.79
Sports,-17.42
Eating-in,-1.28
Eating-Out,-2.24
Athletic,-32.47
No-car,-31.83
Athletic,-2.33
No-car,-18.44
Eating-in,-39.09
Healthy,-15.53
Eating-in,-32.22
Athletic,-2.96
Sports,-3.07
