Cord-cutter,-25.64
Eating-in,-30.49
Drinking,-39.62
No-car,-18.77
Cord-cutter,-16.31
Eating-in,-11.02
No-car,-24.16
Eating-Out,-36.23
Artsy,-71.21
Cord-cutter,-11.85
Artsy,-12.44
Pet-owner,-68.81
Eating-in,-78.82
No-car,-29.17
Gamer,-96.31
Drinking,-99.65
No-car,-34.5
Cord-cutter,-115.06
Pet-owner,-14.35
No-car,-83.18
Cord-cutter,-22.03
Drinking,-78.19
No-car,-8.63
Movies,-35.9
Eating-in,-20.62
Movies,-22.98
Pet-owner,-21.29
Drinking,-88.45
No-car,-4.14
Eating-in,-96.39
Artsy,-31.8
Cord-cutter,-65.95
Eating-Out,-14.75
Eating-Out,-12.26
No-car,-80.11
Eating-in,-82.52
Eating-in,-39.67
Eating-Out,-48.1
Eating-Out,-19.11
Eating-Out,-25.15
Eating-in,-4.36
No-car,-0.75
Pet-owner,-39.31
Cord-cutter,-19.42
Eating-in,-9.13
Drinking,-15.4
Eating-in,-17.19
Eating-in,-38.96
No-car,-99.47
Artsy,-5.55
Eating-in,-33.28
No-car,-23.39
No-car,-19.65
Pet-owner,-27.28
Eating-in,-20.97
Eating-in,-6.78
No-car,-21.38
Cord-cutter,-65.19
No-car,-20.63
Pet-owner,-18.72
Cord-cutter,-21.71
Gamer,-24.69
Pet-owner,-69.83
Drinking,-6.49
Cord-cutter,-34.05
No-car,-12.25
No-car,-25.59
Cord-cutter,-83.84
Eating-in,-22.83
No-car,-54.46
Drinking,-34.54
No-car,-24.81
Eating-in,-1.21
Cord-cutter,-39.24
No-car,-10.04
Cord-cutter,-23.36
Eating-Out,-31.26
No-car,-82.41
Pet-owner,-23.16
Artsy,-27.75
Drinking,-24.33
No-car,-20.09
Cord-cutter,-30.15
Cord-cutter,-110.63
No-car,-22.12
No-car,-3.72
No-car,-0.56
Artsy,-4.28
Cord-cutter,-26.74
Cord-cutter,-23.38
Eating-in,-23.06
No-car,-91.93
No-car,-12.79
No-car,-5.84
Eating-Out,-102.91
Coffee,-77.16
No-car,-116.15
No-car,-32.21
Eating-in,-27.53
No-car,-43.09
No-car,-42.18
Movies,-23.95
Eating-in,-6.79
Artsy,-22.89
Drinking,-8.7
Pet-owner,-67.63
Artsy,-28.24
Eating-Out,-34.47
Cord-cutter,-89.5
Pet-owner,-1.81
No-car,-8.06
Home/Apartment-Owner,-923.0
Credit-Card,-154.0
Utility,-25.0
Pet-owner,-18.45
Artsy,-32.59
Pet-owner,-0.33
Drinking,-11.88
Drinking,-25.28
No-car,-14.89
No-car,-26.65
No-car,-69.62
No-car,-11.32
Eating-in,-4.3
No-car,-54.35
No-car,-116.2
Cord-cutter,-18.57
Pet-owner,-25.84
No-car,-34.17
No-car,-19.2
Cord-cutter,-8.11
Cord-cutter,-36.78
Cord-cutter,-19.78
No-car,-2.22
Coffee,-15.91
Gamer,-1.05
Eating-in,-16.97
Eating-Out,-8.94
No-car,-9.14
Artsy,-51.19
Pet-owner,-5.67
Cord-cutter,-2.72
Cord-cutter,-7.98
No-car,-21.54
Drinking,-85.94
Cord-cutter,-115.71
Movies,-72.47
Gamer,-3.46
Drinking,-17.27
Coffee,-33.42
Artsy,-22.8
Eating-in,-43.51
Movies,-27.56
Gamer,-5.77
Movies,-26.85
Pet-owner,-16.88
Cord-cutter,-16.39
Movies,-14.41
Eating-in,-25.41
Cord-cutter,-20.83
Cord-cutter,-25.11
Eating-Out,-19.59
Cord-cutter,-15.75
Cord-cutter,-0.91
Cord-cutter,-96.35
Movies,-8.47
No-car,-97.37
Artsy,-28.19
Artsy,-95.22
No-car,-26.61
Gamer,-15.04
Cord-cutter,-101.28
Pet-owner,-19.0
Eating-Out,-26.19
Cord-cutter,-35.62
Eating-in,-29.61
Artsy,-99.41
Cord-cutter,-11.75
Eating-in,-18.23
Pet-owner,-33.62
Artsy,-20.08
Cord-cutter,-9.98
No-car,-38.51
No-car,-28.05
Eating-Out,-33.63
Gamer,-0.24
Eating-in,-17.49
Drinking,-7.82
Eating-in,-25.56
Pet-owner,-33.65
Cord-cutter,-36.82
Cord-cutter,-43.23
No-car,-15.77
Gamer,-29.13
Cord-cutter,-11.96
Eating-in,-29.32
Home/Apartment-Owner,-732.0
Credit-Card,-154.0
Utility,-25.0
Eating-in,-91.77
No-car,-28.81
Artsy,-16.7
Eating-in,-23.34
Cord-cutter,-31.5
Drinking,-100.81
Eating-Out,-5.49
Artsy,-40.45
No-car,-15.69
Gamer,-0.97
Eating-Out,-0.75
No-car,-23.14
No-car,-5.09
Eating-Out,-31.63
Movies,-39.72
Cord-cutter,-31.76
Drinking,-31.31
Eating-in,-56.47
Cord-cutter,-15.53
No-car,-29.96
Movies,-51.54
Eating-Out,-90.47
Pet-owner,-108.47
Eating-Out,-1.53
Eating-in,-12.31
Cord-cutter,-5.2
Cord-cutter,-11.48
Cord-cutter,-20.83
No-car,-0.28
No-car,-8.91
Eating-Out,-31.42
No-car,-23.47
Eating-in,-5.19
No-car,-57.05
Pet-owner,-9.18
Eating-in,-0.44
No-car,-19.26
No-car,-19.43
Pet-owner,-53.95
Drinking,-116.04
Cord-cutter,-20.61
Artsy,-6.12
Cord-cutter,-31.86
