No-car,-37.77
Cord-cutter,-34.45
No-car,-10.96
Eating-in,-30.94
Pet-owner,-57.33
Movies,-27.04
No-car,-14.15
No-car,-0.71
Cord-cutter,-18.86
No-car,-8.66
Artsy,-15.69
Pet-owner,-6.2
No-car,-12.8
Artsy,-8.8
Cord-cutter,-26.64
Movies,-36.46
No-car,-87.65
Coffee,-24.55
Eating-in,-28.95
Eating-in,-23.91
Gamer,-104.63
No-car,-54.01
Pet-owner,-17.82
Movies,-29.82
Eating-Out,-23.22
Eating-in,-0.51
No-car,-37.79
Drinking,-40.04
No-car,-35.73
Eating-in,-24.91
Eating-in,-3.72
Eating-Out,-16.96
Eating-in,-113.61
No-car,-21.19
Movies,-21.16
Coffee,-19.55
Eating-Out,-112.9
Eating-in,-1.73
Artsy,-33.33
Gamer,-18.43
No-car,-56.8
Eating-Out,-6.52
Moving,-12.83
Misc.,-51.19
Moving,-18.15
Moving,-0.78
Moving,-30.65
Moving,-11.22
Artsy,-10.21
Cord-cutter,-88.88
Eating-in,-27.22
Gamer,-0.28
Gamer,-100.76
No-car,-39.62
Cord-cutter,-72.69
Coffee,-9.59
Movies,-29.48
Movies,-7.65
Eating-in,-4.19
Cord-cutter,-28.3
Eating-in,-13.43
Gamer,-18.5
Drinking,-4.16
Artsy,-30.37
No-car,-89.51
No-car,-23.44
Cord-cutter,-33.31
Cord-cutter,-16.26
Cord-cutter,-13.88
Cord-cutter,-115.99
Cord-cutter,-92.84
No-car,-15.64
Eating-in,-33.9
Drinking,-16.44
Eating-in,-87.4
Movies,-5.91
Pet-owner,-96.23
Movies,-28.01
Eating-Out,-79.49
Artsy,-27.14
No-car,-17.45
Movies,-3.21
Cord-cutter,-19.53
No-car,-20.62
No-car,-1.2
Cord-cutter,-6.56
Drinking,-11.43
Eating-in,-22.21
Gamer,-3.63
Coffee,-13.61
Pet-owner,-27.61
Eating-in,-28.91
Income,3872.0
Home/Apartment-Owner,-818.0
Cord-cutter,-4.99
Utility,-25.0
Student,-197.0
Utility,-32.0
Credit-Card,-154.0
Utility,-53.0
Student,-135.0
No-car,-9.9
Movies,-37.52
No-car,-20.26
Cord-cutter,-116.26
No-car,-21.04
No-car,-36.35
No-car,-22.22
Coffee,-1.05
Cord-cutter,-69.76
Cord-cutter,-19.26
Eating-in,-112.61
Movies,-7.87
No-car,-41.03
No-car,-35.57
Cord-cutter,-38.49
Eating-in,-13.02
Cord-cutter,-16.03
Drinking,-20.32
No-car,-22.13
No-car,-12.78
No-car,-21.28
No-car,-10.66
No-car,-98.08
Eating-in,-32.26
Artsy,-7.89
Eating-in,-75.87
Cord-cutter,-106.32
Eating-in,-38.21
Artsy,-10.56
No-car,-111.5
No-car,-24.66
Artsy,-29.2
Drinking,-87.19
Eating-in,-9.19
Cord-cutter,-9.97
Eating-in,-11.76
No-car,-56.75
Cord-cutter,-22.0
No-car,-28.47
Artsy,-20.59
No-car,-38.2
Artsy,-34.46
Drinking,-2.47
Cord-cutter,-58.95
Pet-owner,-27.73
Cord-cutter,-7.19
No-car,-27.13
Drinking,-2.36
Coffee,-26.44
Artsy,-37.13
Drinking,-31.06
