Misc-Entertainment,-6.54
Eating-in,-26.55
Eating-Out,-28.82
Misc-Entertainment,-11.78
Drinking,-3.48
Misc-Entertainment,-11.87
Eating-Out,-27.72
Eating-Out,-10.55
No-car,-69.19
Musical,-28.42
No-car,-15.36
Drinking,-71.69
Drinking,-23.06
Drinking,-9.87
No-car,-15.12
Drinking,-21.05
No-car,-35.77
Misc-Entertainment,-21.91
Drinking,-34.66
Drinking,-28.49
No-car,-9.49
Drinking,-63.74
Eating-in,-19.46
Eating-in,-24.67
Drinking,-1.0
Drinking,-70.32
Movies,-11.64
Eating-in,-66.86
No-car,-10.96
Drinking,-20.13
Eating-in,-31.58
Misc-Entertainment,-13.0
Misc-Entertainment,-0.25
Misc-Entertainment,-28.0
Drinking,-22.32
Drinking,-36.49
No-car,-35.3
Drinking,-9.47
Drinking,-21.37
No-car,-16.22
No-car,-19.2
No-car,-39.88
Drinking,-115.52
Coffee,-101.61
Misc-Entertainment,-22.07
Drinking,-9.0
Musical,-12.67
No-car,-92.54
Drinking,-5.95
No-car,-21.96
No-car,-8.97
Eating-in,-33.98
Drinking,-22.27
No-car,-6.36
Drinking,-7.86
Drinking,-66.0
Drinking,-66.39
No-car,-7.51
Musical,-59.23
No-car,-31.61
Eating-in,-18.8
Musical,-26.22
Drinking,-0.85
No-car,-40.71
Eating-in,-36.93
Drinking,-34.14
No-car,-23.17
Eating-Out,-10.69
Misc-Entertainment,-9.5
Misc-Entertainment,-4.98
No-car,-8.64
Drinking,-67.41
Drinking,-15.46
Musical,-18.4
Eating-in,-28.63
Eating-in,-36.14
Drinking,-32.38
Eating-Out,-30.7
Income,2831.0
Home/Apartment-Owner,-1018.0
Student,-135.0
Utility,-32.0
Student,-197.0
Cord-cutter,-4.99
Utility,-53.0
Utility,-25.0
Credit-Card,-154.0
No-car,-2.5
No-car,-63.04
Musical,-13.62
Movies,-20.55
Drinking,-12.51
Drinking,-32.31
No-car,-13.49
Eating-in,-37.41
Coffee,-38.08
Drinking,-1.19
Drinking,-39.62
Eating-Out,-18.19
Drinking,-11.45
No-car,-56.94
No-car,-20.55
Movies,-25.63
Drinking,-32.62
Drinking,-7.53
No-car,-38.51
Drinking,-7.12
Drinking,-9.4
Misc-Entertainment,-3.45
Drinking,-13.71
Drinking,-16.56
Misc-Entertainment,-99.21
Drinking,-28.06
No-car,-58.15
Misc-Entertainment,-39.3
No-car,-13.18
Eating-Out,-40.88
Eating-Out,-52.67
Eating-in,-20.14
Drinking,-10.31
Drinking,-20.02
Drinking,-5.97
Drinking,-8.0
Movies,-51.46
No-car,-33.33
Eating-in,-74.87
No-car,-49.1
Drinking,-35.89
No-car,-86.71
Drinking,-2.55
No-car,-15.68
Misc-Entertainment,-22.62
Drinking,-25.01
Eating-Out,-118.57
Misc-Entertainment,-23.31
Eating-in,-105.62
Musical,-88.21
Drinking,-10.49
Misc-Entertainment,-13.68
Drinking,-16.21
Misc-Entertainment,-74.62
Drinking,-62.1
Musical,-34.39
Musical,-7.66
Drinking,-3.31
Drinking,-29.66
Drinking,-17.1
Eating-Out,-109.55
Misc-Entertainment,-39.89
Musical,-14.94
Drinking,-20.68
Drinking,-27.99
Coffee,-4.32
